what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1278603103151
started,bundle,com.powerflasher.fdt.core,4.0.0.1077,"com.powerflasher.fdt.core",1278603103151
started,bundle,com.powerflasher.fdt.core.dom,4.0.0.1077,"com.powerflasher.fdt.core.dom",1278603103152
started,bundle,com.powerflasher.fdt.core.mxml,4.0.0.1077,"com.powerflasher.fdt.core.mxml",1278603103162
started,bundle,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui",1278603103162
started,bundle,com.powerflasher.fdt.ui.mxml,4.0.0.1077,"com.powerflasher.fdt.ui.mxml",1278603103163
started,bundle,com.powerflasher.fdt.ui.professional,4.0.0.1077,"com.powerflasher.fdt.ui.professional",1278603103163
os,sysinfo,,,"macosx",1278603103167
arch,sysinfo,,,"x86",1278603103167
ws,sysinfo,,,"cocoa",1278603103167
locale,sysinfo,,,"en_US",1278603103167
processors,sysinfo,,,"2",1278603103167
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1278603103167
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1278603103167
java.specification.name,sysinfo,,,"Java Platform API Specification",1278603103167
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278603103167
java.specification.version,sysinfo,,,"1.6",1278603103167
java.vendor,sysinfo,,,"Apple Inc.",1278603103167
java.version,sysinfo,,,"1.6.0_20",1278603103167
java.vm.info,sysinfo,,,"mixed mode",1278603103167
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1278603103167
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1278603103167
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278603103167
java.vm.specification.version,sysinfo,,,"1.0",1278603103167
java.vm.vendor,sysinfo,,,"Apple Inc.",1278603103167
