what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277828477531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1277828479919
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1277828482411
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1277828483697
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277828484006
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277828487962
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277828644839
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1277828709731
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1277828711361
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277828742545
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277828743672
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277828745425
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829193665
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1277829197895
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1277829199153
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829219850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829223571
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829232413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829245757
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829247326
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829250864
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829260701
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277829293541
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277829313065
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277829339327
