what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1277989057478
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989063642
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989194294
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1277989197909
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989199518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989232545
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277989235940
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989240408
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1277989253895
opened,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1277989254138
activated,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1277989254178
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277989254183
error,log,,,"Unhandled event loop exception",1277989254359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989278673
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1277989278681
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1277989278821
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1277989279056
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989292312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989382680
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277989385284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.activateEditor",1277989385284
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1277989395784
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989399452
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277989472776
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1277989478972
