what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1278513451919
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278513458494
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513459446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513461080
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513464789
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513466568
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278513467501
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1278513469721
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513498555
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1278513499747
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513503909
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513514644
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278513518999
no handler,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1278513519869
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513534362
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513534606
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1278513536050
error,log,,,"Unhandled event loop exception",1278513536494
error,log,,,"Unhandled event loop exception",1278513536557
error,log,,,"FDT log: No message gotten.",1278513537021
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278513537024
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513540123
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278513540826
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513540841
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278513549436
