what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278527842585
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278527858411
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278527863890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278527873344
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278527875135
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278527875978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278527877056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278528009276
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278528010042
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278528014464
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278528031181
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1278528131308
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278528132901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1278528185739
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278528186275
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278528198076
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278528218755
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1278528222581
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278528223158
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278528223349
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278528228810
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278528230297
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278528238884
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278528239668
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278528239674
