what,kind,bundleId,bundleVersion,description,time
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.run",1277898662626
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898666346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898675802
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898678487
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277898693861
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277898697056
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898705239
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898712838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898715010
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277898721103
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898731113
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898747904
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898751144
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898751321
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898751350
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898751391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898760310
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898763685
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898763854
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898766046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898768313
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277898773966
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898782542
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277898782650
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277898789588
