what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580541752
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580571992
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580586121
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580586879
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278580586885
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278580588679
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580589251
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580608893
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278580610504
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.activateEditor",1278580688736
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278580691153
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278580699825
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278580701113
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580701892
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1278580719047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580735719
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278580735736
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278580737028
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1278580752649
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278580756585
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278580758923
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278580775959
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278580794443
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580795488
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278580796386
