what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327582486
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278327584106
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327586547
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278327586559
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327594318
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327638615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327652381
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1278327658171
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1278327658665
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1278327658892
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278327659850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327661639
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278327661651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327668118
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278327679919
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278327679954
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278327682836
executed,command,,,"com.powerflasher.fdt.ui.actions.NewClass",1278327682891
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327685654
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278327685666
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327692250
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278327694116
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278327694286
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1278327694334
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278327697991
