what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1277890021029
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890023958
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890023993
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277890035846
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890051931
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277890066606
error,log,,,"FDT log: No message gotten.",1277890138668
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277890140012
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277890142002
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890148421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277890152651
error,log,,,"FDT log: Resource '/GameManager/interface' does not exist.",1277890153958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1277890153959
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1277890153980
error,log,,,"Errors occurred during the build.",1277890154258
error,log,,,"FDT log: Resource '/GameManager/interface' does not exist.",1277890154612
error,log,,,"FDT log: Resource '/GameManager/interface' does not exist.",1277890154698
error,log,,,"FDT log: Resource '/GameManager/interface' does not exist.",1277890154710
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277890157404
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277890163517
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1277890167329
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277890175919
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277890193816
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890193954
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277890194001
