what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532494231
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532500999
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532502698
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532505667
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532510876
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532511541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532514506
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532562997
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532565878
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532565884
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532579139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532583278
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532598792
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532599309
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532603991
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532604682
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278532605705
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532607836
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278532715486
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532716260
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532771389
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278532790655
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278532793822
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showRulerContextMenu",1278532796986
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showRulerContextMenu",1278532802589
