what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1277880812858
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1277880812858
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1277880812863
started,bundle,com.powerflasher.fdt.core,4.0.0.1077,"com.powerflasher.fdt.core",1277880812863
started,bundle,com.powerflasher.fdt.core.dom,4.0.0.1077,"com.powerflasher.fdt.core.dom",1277880812863
started,bundle,com.powerflasher.fdt.core.mxml,4.0.0.1077,"com.powerflasher.fdt.core.mxml",1277880812874
started,bundle,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui",1277880812874
started,bundle,com.powerflasher.fdt.ui.mxml,4.0.0.1077,"com.powerflasher.fdt.ui.mxml",1277880812874
started,bundle,com.powerflasher.fdt.ui.professional,4.0.0.1077,"com.powerflasher.fdt.ui.professional",1277880812874
os,sysinfo,,,"macosx",1277880812877
arch,sysinfo,,,"x86",1277880812877
ws,sysinfo,,,"cocoa",1277880812877
locale,sysinfo,,,"en_US",1277880812877
processors,sysinfo,,,"2",1277880812877
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1277880812877
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1277880812877
java.specification.name,sysinfo,,,"Java Platform API Specification",1277880812877
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1277880812877
java.specification.version,sysinfo,,,"1.6",1277880812877
java.vendor,sysinfo,,,"Apple Inc.",1277880812877
java.version,sysinfo,,,"1.6.0_20",1277880812877
java.vm.info,sysinfo,,,"mixed mode",1277880812877
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1277880812877
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1277880812877
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1277880812877
