what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Apple Inc.",1278585999069
java.vm.version,sysinfo,,,"16.3-b01-279",1278585999069
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.core",1278585999375
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.ui",1278585999550
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1278585999562
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1278585999629
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1278586000195
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1278586000219
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1278586000428
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1278586000600
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1278586000656
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1278586000692
started,bundle,com.powerflasher.fdt.ui.enterprise,4.0.0.1077,"com.powerflasher.fdt.ui.enterprise",1278586000701
started,bundle,com.powerflasher.fdt.core.profiler,4.0.0.1077,"com.powerflasher.fdt.core.profiler",1278586000782
started,bundle,com.powerflasher.fdt.ui.launch,4.0.0.1077,"com.powerflasher.fdt.ui.launch",1278586000850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278586012649
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278586013261
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278586769008
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278586777993
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278586782784
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278586956001
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1278586958919
started,bundle,com.powerflasher.fdt.core.launch,4.0.0.1077,"com.powerflasher.fdt.core.launch",1278586964272
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278586964285
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278586964448
