what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1277901381631
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277901392104
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277901395038
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PropertiesFileEditor",1277901395478
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PropertiesFileEditor",1277901395550
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277901398799
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.debug",1277901405155
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901409606
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901412815
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901433232
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901472067
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.debug",1277901484136
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901488863
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1277901490269
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901496869
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.run",1277901509468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901513300
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901520435
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.debug",1277901527927
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901532375
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1277901538362
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277901548425
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277901548450
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277901550750
activated,editor,com.powerflasher.fdt.ui.welcome,,"com.powerflasher.fdt.ui.welcome.welcomeScreenBrowser",1277901554822
