what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1278315910179
java.vendor,sysinfo,,,"Apple Inc.",1278315910179
java.version,sysinfo,,,"1.6.0_20",1278315910179
java.vm.info,sysinfo,,,"mixed mode",1278315910179
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1278315910179
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1278315910179
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278315910179
java.vm.specification.version,sysinfo,,,"1.0",1278315910179
java.vm.vendor,sysinfo,,,"Apple Inc.",1278315910179
java.vm.version,sysinfo,,,"16.3-b01-279",1278315910179
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1278315910251
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1278315910266
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1278315910375
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1278315910419
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1278315910436
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1278315910442
started,bundle,com.powerflasher.fdt.ui.enterprise,4.0.0.1077,"com.powerflasher.fdt.ui.enterprise",1278315910443
started,bundle,com.powerflasher.fdt.core.profiler,4.0.0.1077,"com.powerflasher.fdt.core.profiler",1278315910445
started,bundle,com.powerflasher.fdt.ui.launch,4.0.0.1077,"com.powerflasher.fdt.ui.launch",1278315910491
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278316207973
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278316207990
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278316208326
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278316208362
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278316226932
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278316504746
