what,kind,bundleId,bundleVersion,description,time
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278339248571
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278339248615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339248633
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339248697
error,log,,,"Unhandled event loop exception",1278339250142
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278339253293
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339253308
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278339253354
error,log,,,"Unhandled event loop exception",1278339254942
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278339256313
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339257581
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1278339257747
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339257760
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278339262936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339262954
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278339262965
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278339263194
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1278339265586
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1278339265631
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1278339265699
