what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278619174406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619176454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619266212
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278619277163
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278619277831
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278619277866
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619312795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619332979
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278619335602
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278619337224
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278619338448
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619339857
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619956310
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278619963426
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619967721
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278619988341
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278619988366
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278619990758
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.DebugLast",1278619998452
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278620009442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278620070022
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278620070783
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278620076374
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1278620127545
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1278620132173
