what,kind,bundleId,bundleVersion,description,time
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342134693
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342149154
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342184956
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278342210088
opened,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342210395
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342210429
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342225760
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342239847
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278342320196
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278342330196
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1278342377940
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278342401454
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1278342402102
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278342412025
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342418304
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278342423446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342435362
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1278342435378
executed,command,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.launch.mxmlcLaunchShortcut.debug",1278342441950
started,bundle,com.powerflasher.fdt.shippedFlexSDK,3.3.0.4852_1002,"com.powerflasher.fdt.shippedFlexSDK",1278342449914
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342453628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342510922
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342524156
activated,view,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui.HelpView",1278342535987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278342608846
