what,kind,bundleId,bundleVersion,description,time
started,bundle,com.powerflasher.fdt.core,4.0.0.1077,"com.powerflasher.fdt.core",1278509076394
started,bundle,com.powerflasher.fdt.core.dom,4.0.0.1077,"com.powerflasher.fdt.core.dom",1278509076394
started,bundle,com.powerflasher.fdt.core.mxml,4.0.0.1077,"com.powerflasher.fdt.core.mxml",1278509076405
started,bundle,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui",1278509076405
started,bundle,com.powerflasher.fdt.ui.mxml,4.0.0.1077,"com.powerflasher.fdt.ui.mxml",1278509076407
started,bundle,com.powerflasher.fdt.ui.professional,4.0.0.1077,"com.powerflasher.fdt.ui.professional",1278509076407
os,sysinfo,,,"macosx",1278509076410
arch,sysinfo,,,"x86",1278509076410
ws,sysinfo,,,"cocoa",1278509076410
locale,sysinfo,,,"en_US",1278509076410
processors,sysinfo,,,"2",1278509076410
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1278509076410
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1278509076410
java.specification.name,sysinfo,,,"Java Platform API Specification",1278509076410
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278509076410
java.specification.version,sysinfo,,,"1.6",1278509076410
java.vendor,sysinfo,,,"Apple Inc.",1278509076410
java.version,sysinfo,,,"1.6.0_20",1278509076410
java.vm.info,sysinfo,,,"mixed mode",1278509076410
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1278509076410
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1278509076410
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1278509076410
java.vm.specification.version,sysinfo,,,"1.0",1278509076410
java.vm.vendor,sysinfo,,,"Apple Inc.",1278509076410
java.vm.version,sysinfo,,,"16.3-b01-279",1278509076410
