what,kind,bundleId,bundleVersion,description,time
error,log,,,"FDT log: Resource '/GameManager/interface' does not exist.",1277887169343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887178401
activated,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1277887181123
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1277887185718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887189714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887190186
activated,view,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.views.FlashExplorer",1277887191063
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887192247
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887198384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887199925
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1277887220639
error,log,,,"Core exception while retrieving the content description",1277887220851
error,log,,,"Core exception while retrieving the content description",1277887220851
error,log,,,"Core exception while retrieving the content description",1277887220904
error,log,,,"Core exception while retrieving the content description",1277887220905
error,log,,,"Core exception while retrieving the content description",1277887220906
error,log,,,"Core exception while retrieving the content description",1277887220907
error,log,,,"Core exception while retrieving the content description",1277887220907
error,log,,,"Core exception while retrieving the content description",1277887220908
error,log,,,"Core exception while retrieving the content description",1277887220909
error,log,,,"Core exception while retrieving the content description",1277887220910
error,log,,,"Core exception while retrieving the content description",1277887220910
error,log,,,"Core exception while retrieving the content description",1277887220911
error,log,,,"Core exception while retrieving the content description",1277887220912
error,log,,,"Core exception while retrieving the content description",1277887220913
