what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1278509173858
executed,command,,,"com.powerflasher.fdt.ui.launch.compcLaunchShortcut.run",1278509179921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509193890
closed,editor,com.powerflasher.fdt.ui,4.0.0.1077,"com.powerflasher.fdt.ui.editor.ASEditor",1278509194056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509254514
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509258475
started,bundle,org.eclipse.jpt.core,2.2.0.v200906070220,"org.eclipse.jpt.core",1278509285107
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1278509285222
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1278509289371
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1278509289396
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1278509289491
started,bundle,org.eclipse.jst.j2ee.core,1.1.300.v200905060430,"org.eclipse.jst.j2ee.core",1278509289509
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1278509289547
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1278509289565
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509289667
started,bundle,org.eclipse.jst.jee,1.0.200.v200905290632,"org.eclipse.jst.jee",1278509289844
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1278509290034
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks.ui",1278509290132
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1278509290140
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1278509290308
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1278509290341
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1278509290390
started,bundle,org.eclipse.jst.j2ee,1.1.300.v200905290632,"org.eclipse.jst.j2ee",1278509290441
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509291727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1278509305866
